procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 3122804  73836 732368    0    0     0    44   97  118  0  0 97  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 3122928  73836 732376    0    0     0     0   83   98  0  0 100  0  0
 0  0      0 3123052  73836 732376    0    0     0     0   89   96  0  0 100  0  0
 0  0      0 3123028  73836 732380    0    0     0     0   81   95  0  0 100  0  0
 0  0      0 3122928  73836 732388    0    0     0     0   91  102  0  1 100  0  0
 0  1      0 3122756  73844 732320    0    0     0    20   74  100  1  0 95  4  0
 0  0      0 3122804  73844 732328    0    0     0     0   85   98  0  0 99  1  0
 0  0      0 3122928  73844 732328    0    0     0     0  164  110  0  0 99  0  0
 1  0      0 3122904  73844 732328    0    0     0     0   76   91  0  0 100  0  0
 0  0      0 3123052  73844 732332    0    0     0     0   72   71  0  0 100  0  0
 0  0      0 3123176  73852 732324    0    0     0    24   95  111  0  0 97  2  0
 0  0      0 3122960  73852 732332    0    0     0     0   79  100  0  0 100  0  0
 0  0      0 3122960  73852 732336    0    0     0     0   85  107  0  0 99  0  0
 0  0      0 3123084  73852 732336    0    0     0     0   84   98  0  0 100  0  0
 0  0      0 3123208  73852 732348    0    0     0     0   75   89  0  1 99  0  0
 0  0      0 3122960  73852 732360    0    0     0    20   73  105  0  0 97  3  0
 0  0      0 3123208  73852 732360    0    0     0     0   88  103  0  0 99  0  0
 0  0      0 3123208  73852 732360    0    0     0     0   87   99  1  0 100  0  0
 0  0      0 3123332  73852 732364    0    0     0     0   87   94  0  0 100  0  0
 0  0      0 3123332  73852 732372    0    0     0     0   88   95  0  0 100  0  0
 0  0      0 3123456  73860 732368    0    0     0    20  103  117  0  0 97  3  0
 0  0      0 3123332  73860 732380    0    0     0     0   91  101  0  0 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 3123332  73860 732384    0    0     0     0   82   95  0  0 100  0  0
 0  0      0 3123332  73860 732392    0    0     0     0   82   98  0  0 99  0  0
 0  0      0 3123208  73860 732396    0    0     0     0   86   96  0  0 99  0  0
 0  0      0 3123364  73864 732400    0    0     0    20   91  108  0  0 97  3  0
 0  0      0 3122800  73864 732412    0    0     0     4   87   91  0  0 100  0  0
 0  0      0 3122676  73864 732424    0    0     0     0   64   84  0  1 100  0  0
 0  0      0 3122668  73864 732432    0    0     0     0   65   90  0  0 100  0  0
 0  0      0 3122800  73864 732436    0    0     0     0   67   89  0  0 100  0  0
 0  0      0 3122792  73868 732432    0    0     0    20   93  107  0  0 97  3  0
 0  0      0 3122800  73868 732440    0    0     0    44   84   97  0  0 99  0  0
 0  0      0 3122800  73868 732444    0    0     0     0  101  111  0  0 100  0  0
 0  0      0 3122800  73868 732452    0    0     0     0   93   97  0  1 100  0  0
 0  0      0 3122800  73868 732456    0    0     0     0   86   90  0  0 99  0  0
 0  0      0 3122800  73876 732380    0    0     0    44   99  113  0  0 97  3  0
 0  0      0 3122676  73876 732388    0    0     0     0   93  102  0  1 100  0  0
 0  0      0 3122800  73876 732388    0    0     0     0   86   93  0  1 99  0  0
 0  0      0 3122676  73876 732396    0    0     0     0   93   97  0  0 100  0  0
 0  0      0 3122956  73876 732396    0    0     0     0   83   92  0  0 100  0  0
 0  0      0 3122832  73884 732388    0    0     0    20   98  122  0  1 97  3  0
 0  0      0 3122832  73884 732396    0    0     0     0   89  100  0  0 100  0  0
 0  0      0 3122832  73884 732396    0    0     0     0   91  105  0  0 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 3123204  73884 732352    0    0     0     0   81   92  0  0 100  0  0
 0  0      0 3122956  73884 732352    0    0     0     0   92  108  0  0 100  0  0
 0  0      0 3123080  73892 732344    0    0     0    20   87  103  0  0 97  3  0
 0  0      0 3123080  73892 732352    0    0     0     0   84   94  0  0 100  0  0
 0  0      0 3123080  73892 732352    0    0     0     0   90   96  1  0 99  0  0
 0  0      0 3122956  73892 732356    0    0     0     0   80  104  0  0 99  0  0
 0  0      0 3122584  73892 732364    0    0     0     0   64   84  0  0 99  0  0
 0  0      0 3122576  73900 732356    0    0     0    20   76  104  0  0 97  3  0
 0  0      0 3122948  73900 732372    0    0     0     0   63   93  0  0 100  0  0
 0  0      0 3122824  73900 732380    0    0     0     0   81  108  0  0 99  0  0
 0  0      0 3122980  73900 732384    0    0     0     0   68   89  0  0 100  0  0
 0  0      0 3122840  73900 732388    0    0     0     0   73   96  0  0 99  0  0
 0  0      0 3122856  73908 732384    0    0     0    20   80  110  0  0 97  3  0
 0  0      0 3122684  73908 732392    0    0     0     0   91   98  0  1 99  0  0
 0  0      0 3123056  73908 732404    0    0     0     0   73   75  0  0 100  0  0
 0  0      0 3122948  73908 732404    0    0     0     0   76   84  0  0 100  0  0
 0  0      0 3122988  73908 732408    0    0     0     0   74   96  0  0 99  0  0
 0  0      0 3122816  73916 732404    0    0     0    20   96  118  0  0 97  2  0
 0  0      0 3122864  73916 732416    0    0     0     8   88   96  1  0 99  0  0
 0  0      0 3122964  73916 732424    0    0     0     0   90  103  0  1 100  0  0
 0  0      0 3122964  73916 732428    0    0     0     0   80   87  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 3122988  73916 732436    0    0     0     0   96  107  0  0 99  0  0
 0  0      0 3122840  73924 732432    0    0     0    36   98  110  0  0 97  3  0
 0  0      0 3122840  73924 732444    0    0     0    52   98  101  0  0 100  0  0
 0  0      0 3122872  73924 732388    0    0     0     0   66   87  0  0 99  0  0
 0  0      0 3122880  73924 732388    0    0     0     0   85  106  0  0 100  0  0
 1  0      0 3122872  73924 732388    0    0     0     0   61   71  0  0 100  0  0
 0  0      0 3122896  73932 732380    0    0     0    44   89   96  0  0 96  3  0
 0  0      0 3122896  73932 732388    0    0     0     0   66   95  0  0 100  0  0
 0  0      0 3122888  73932 732392    0    0     0     0   95  109  0  0 100  0  0
 0  0      0 3122708  73932 732392    0    0     0     0   90   88  0  0 99  0  0
 0  0      0 3122772  73932 732392    0    0     0     0   92   99  0  0 100  0  0
 0  0      0 3122568  73940 732384    0    0     0    20   85  100  0  0 97  2  0
 0  0      0 3122772  73940 732396    0    0     0     0   83  103  0  0 100  0  0
 0  0      0 3122800  73940 732412    0    0     0     0  100   98  1  0 99  0  0
 0  0      0 3122896  73940 732416    0    0     0     0   91   99  0  1 100  0  0
 0  0      0 3122708  73940 732420    0    0     0     0   83   94  0  0 99  0  0
 0  0      0 3122896  73948 732416    0    0     0    20   92  113  0  1 95  4  0
 0  0      0 3122832  73948 732428    0    0     0     0   95  103  0  0 99  0  0
 0  0      0 3122928  73948 732436    0    0     0     0   92   98  0  0 100  0  0
 0  0      0 3122848  73948 732440    0    0     0     0   87   93  0  0 99  0  0
 0  0      0 3123052  73948 732444    0    0     0     0   96  106  0  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 3122972  73956 732440    0    0     0    20   92  112  0  0 99  1  0
 0  0      0 3122928  73956 732456    0    0     0     0   78   93  0  0 99  0  0
 0  0      0 3122856  73956 732460    0    0     0     0   89   98  0  0 99  0  0
 0  0      0 3122928  73956 732464    0    0     0     0  102  103  0  0 100  0  0
 0  0      0 3122344  73956 732476    0    0     0     0   72   89  0  0 100  0  0
 0  0      0 3122308  73964 732472    0    0     0    20   81  104  0  0 97  3  0
 0  0      0 3122680  73964 732492    0    0     0     0   69   94  0  0 99  0  0
 0  0      0 3122804  73964 732492    0    0     0     0   85  105  0  0 100  0  0
 0  0      0 3122804  73964 732496    0    0     0     0   86   95  1  0 99  0  0
 0  0      0 3122680  73964 732500    0    0     0     0   83   88  0  1 100  0  0
 0  0      0 3122588  73972 732504    0    0     0    20   75  102  0  0 97  2  0
 0  0      0 3122464  73972 732520    0    0     0     8   82  100  0  1 100  0  0
 0  0      0 3122464  73972 732520    0    0     0     0   95   99  0  1 100  0  0
 0  0      0 3122588  73972 732528    0    0     0     0   70   91  0  0 100  0  0
 0  0      0 3122588  73972 732528    0    0     0     0   92   97  0  0 99  0  0
 0  0      0 3122712  73976 732524    0    0     0    36   94  118  0  0 97  3  0
 0  0      0 3122836  73976 732536    0    0     0    48   86   97  0  0 100  0  0
 0  0      0 3122828  73976 732540    0    0     0     0   90  102  0  0 99  0  0
 0  0      0 3122588  73976 732556    0    0     0     0   74   99  0  0 100  0  0
 0  0      0 3122332  73976 732556    0    0     0     0   85  100  0  0 99  0  0
 0  0      0 3122464  73984 732548    0    0     0    44   95  112  0  0 97  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 3122332  73984 732564    0    0     0     0   86   94  0  0 100  0  0
 0  0      0 3122464  73984 732568    0    0     0     0   85   97  0  0 100  0  0
 0  0      0 3122024  73984 732584    0    0     0     0  867 1134  5  4 91  0  0
 0  0      0 3122300  73984 732564    0    0     0     0   81  106  0  0 100  0  0
 0  0      0 3122432  73992 732556    0    0     0    48   81   95  0  1 99  0  0
 0  0      0 3122440  73992 732568    0    0     0     0   88   97  0  0 100  0  0
 0  0      0 3122308  73992 732568    0    0     0     0   88   99  0  0 100  0  0
 0  0      0 3122440  73992 732568    0    0     0     0   80   90  0  0 100  0  0
 0  0      0 3122400  73992 732568    0    0     0     0   78   87  0  0 100  0  0
 0  0      0 3122376  74000 732564    0    0     0    16   86  107  0  0 99  0  0
 0  0      0 3122440  74000 732572    0    0     0     0  111  156  0  1 99  0  0
 0  0      0 3122272  74000 732580    0    0     0     0  153  191  0  0 99  0  0
 0  0      0 3122196  74000 732580    0    0     0     0  141  179  0  1 99  0  0
 0  0      0 3122172  74000 732584    0    0     0     0  145  197  0  1 99  0  0
 0  0      0 3122484  74008 732580    0    0     0    16  122  154  0  0 99  0  0
 0  0      0 3122664  74008 732588    0    0     0     0  100  141  0  0 99  0  0
 0  0      0 3122640  74008 732592    0    0     0     0   99  134  0  0 99  0  0
 0  0      0 3122720  74008 732596    0    0     0     0   97  127  0  1 100  0  0
 0  0      0 3122548  74008 732596    0    0     0     0   97  137  0  1 99  0  0
 0  0      0 3122752  74016 732592    0    0     0    16   92  119  0  0 97  3  0
 0  0      0 3122688  74016 732600    0    0     0     0   92   95  0  1 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 3122436  74016 732600    0    0     0     0   90  127  1  0 100  0  0
 0  0      0 3122452  74016 732600    0    0     0     0   97  141  0  0 99  0  0
 0  0      0 3122376  74016 732604    0    0     0     0   98  168  0  0 99  0  0
 1  0      0 3122532  74024 732600    0    0     0    16   94  175  0  0 97  2  0
 0  0      0 3122680  74024 732608    0    0     0     8   97  163  0  0 99  0  0
 0  0      0 3122348  74024 732620    0    0     0     0  119  208  1  0 99  0  0
 0  0      0 3122460  74024 732620    0    0     0     0  125  183  0  1 99  0  0
 0  0      0 3122616  74024 732620    0    0     0     0  111  144  0  1 99  0  0
 0  0      0 3122740  74032 732612    0    0     0    32   68   96  0  0 97  3  0
 0  0      0 3122492  74032 732548    0    0     0    64   91  106  0  0 99  0  0
 0  0      0 3122616  74032 732548    0    0     0     0   82   86  0  0 100  0  0
 0  0      0 3122616  74032 732548    0    0     0     0   76   85  0  0 99  0  0
 0  0      0 3122740  74032 732548    0    0     0     0   79   83  0  0 100  0  0
 0  0      0 3122872  74040 732544    0    0     0    40   88  112  0  0 96  4  0
 0  0      0 3122864  74040 732552    0    0     0    12   75   89  0  1 99  0  0
 0  0      0 3122864  74040 732552    0    0     0     0   80   88  0  0 100  0  0
 0  0      0 3122996  74040 732552    0    0     0     0   63   78  0  0 100  0  0
 0  0      0 3122872  74040 732560    0    0     0     0   85  102  0  0 100  0  0
 0  0      0 3123028  74048 732552    0    0     0    28   79   93  0  0 97  3  0
 0  0      0 3123028  74048 732560    0    0     0     0   82   87  0  0 99  0  0
 0  0      0 3123152  74048 732560    0    0     0     0   75   82  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 3123028  74048 732560    0    0     0     0   86   95  0  0 100  0  0
 0  0      0 3123028  74048 732564    0    0     0     0   64   83  0  1 100  0  0
 0  0      0 3123028  74056 732556    0    0     0    16   82   98  0  1 97  2  0
 0  0      0 3123028  74056 732564    0    0     0     0   74   86  0  0 100  0  0
 0  0      0 3123028  74056 732564    0    0     0     0   78  102  0  0 99  0  0
 1  0      0 3118712  74056 732568    0    0     0     0  225 1648 11  2 88  0  0
 1  0      0 3116160  74056 732516    0    0     0     0 2838 4391  7 33 59  0  1
 0  0      0 3116424  74060 732600    0    0     0    20 1989 2965  7 26 66  3  0
 0  0      0 3116612  74060 732608    0    0     0     0   81   98  0  0 99  0  0
 0  0      0 3116888  74060 732608    0    0     0     0  329  441  0  0 99  0  0
 1  0      0 3107992  74060 732612    0    0     0     0 1463 2782  2  2 96  0  0
 2  0      0 3066932  74060 732612    0    0     0     0 1160 1592 19  8 73  0  0
 1  0      0 3067648  74068 732684    0    0     0    20 2316 3279  5 29 64  2  0
 2  0      0 3066520  74068 732636    0    0     0     0 2315 3337  6 28 65  0  0
 2  0      0 3066180  74068 732688    0    0     0     0 2326 3489  6 28 66  0  0
 2  0      0 3065572  74068 732632    0    0     0     0 2306 3389  5 28 66  0  0
 1  0      0 3066356  74068 732628    0    0     0     0 2292 3359  5 29 66  0  0
 1  0      0 3065104  74072 732756    0    0     0    16 2358 3442  5 29 65  2  0
 2  0      0 3065444  74072 732904    0    0     0     4 2330 3482  6 28 66  0  0
 2  0      0 3064372  74072 732684    0    0     0     0 2309 3406  5 30 64  0  0
 2  0      0 3063524  74072 732720    0    0     0     0 2355 3607  6 28 66  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 3064276  74072 732784    0    0     0     0 2353 3557  6 28 66  0  0
 2  0      0 3062348  74076 732700    0    0     0    16 2269 3332  5 29 65  1  0
 2  0      0 3063164  74076 732736    0    0     0    48 2286 3406  5 29 66  0  0
 2  0      0 3063108  74076 732964    0    0     0     0 2304 3460  5 29 66  0  0
 1  0      0 3061948  74076 732800    0    0     0     0 2260 3435  5 29 65  0  0
 1  0      0 3061576  74076 733084    0    0     0     0 2306 3397  5 28 67  0  0
 2  0      0 3062640  74084 733036    0    0     0    32 2254 3494  5 29 63  2  1
 2  0      0 3060800  74084 733052    0    0     0     0 2385 3698  5 30 66  0  0
 1  0      0 3060704  74084 732908    0    0     0     0 2310 3484  5 28 66  0  0
 2  0      0 3060108  74084 732884    0    0     0     0 2373 3712  4 30 66  0  0
 2  0      0 3059828  74084 732916    0    0     0     0 2331 3467  5 29 65  0  0
 1  0      0 3060268  74088 733052    0    0     0    16 2241 3393  5 30 64  2  0
 2  0      0 3058512  74088 733196    0    0     0     0 2316 3654  4 30 66  0  0
 3  0      0 3058272  74088 733060    0    0     0     0 2458 3728  6 28 66  0  0
 1  0      0 3057776  74088 733076    0    0     0     0 2288 3404  5 29 65  0  0
 1  0      0 3058152  74088 733260    0    0     0     0 2257 3440  5 27 67  0  1
 2  0      0 3057652  74096 733080    0    0     0    16 2218 3307  5 29 65  1  0
 1  0      0 3056612  74096 733304    0    0     0     4 2241 3494  6 28 65  0  1
 2  0      0 3056220  74096 733172    0    0     0     0 2235 3557  6 28 66  0  0
 1  0      0 3056436  74096 733200    0    0     0     0 2359 3657  5 29 66  0  0
 1  0      0 3055800  74096 733284    0    0     0     0 2263 3305  5 29 66  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 3055748  74100 733212    0    0     0    16 2319 3478  5 29 65  1  0
 3  0      0 3055400  74100 733364    0    0     0     0 2327 3629  4 30 66  0  0
 2  0      0 3055512  74100 733180    0    0     0     0 2270 3438  5 29 66  0  0
 1  0      0 3055172  74100 733268    0    0     0     4 2276 3447  5 28 66  0  0
 1  0      0 3053452  74100 733384    0    0     0     0 2267 3311  5 29 66  0  0
 2  0      0 3052224  74108 733288    0    0     0    36 2289 3458  6 28 64  2  1
 2  0      0 3052740  74108 733540    0    0     0     0 2263 3236  4 30 66  0  0
 2  0      0 3052680  74108 733536    0    0     0     0 2375 3657  5 29 66  0  0
 1  0      0 3051448  74108 733472    0    0     0     0 2275 3583  6 27 67  0  0
 2  0      0 3052328  74108 733452    0    0     0     0 2223 3340  4 30 66  0  0
 1  0      0 3051280  74116 733616    0    0     0    16 2229 3344  5 29 64  2  0
 2  0      0 3050908  74116 733540    0    0     0     8 2172 3341  5 28 66  0  0
 1  0      0 3049896  74116 733628    0    0     0     0 2144 3582  5 28 67  0  0
 2  0      0 3050168  74116 733660    0    0     0     0 2349 3422  4 29 66  0  0
 1  0      0 3049664  74116 733740    0    0     0     0 2339 3404  7 28 65  0  0
 2  0      0 3049188  74120 733784    0    0     0    32 2306 3418  6 27 64  2  0
 2  0      0 3049072  74120 733800    0    0     0    48 2263 3436  5 29 66  0  0
 3  0      0 3048228  74120 733752    0    0     0     0 2243 3309  5 29 66  0  0
 2  0      0 3047604  74120 733628    0    0     0     0 2282 3394  5 28 66  0  0
 2  0      0 3047784  74120 733728    0    0     0     0 2361 3438  4 30 66  0  0
 2  0      0 3047864  74124 733944    0    0     0    32 2334 3493  5 28 64  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 3046980  74124 733972    0    0     0     0 2304 3567  5 29 66  0  0
 2  0      0 3046352  74124 733892    0    0     0     0 2299 3349  5 29 66  0  0
 2  0      0 3045184  74124 733892    0    0     0     0 2377 3450  6 28 66  0  0
 1  0      0 3046120  74124 733880    0    0     0     0 2255 3360  4 30 66  0  0
 2  0      0 3045768  74128 733920    0    0     0    16 2219 3395  5 30 64  2  0
 1  0      0 3045276  74128 734020    0    0     0     0 2233 3623  5 29 66  0  0
 2  0      0 3045012  74128 733980    0    0     0     0 2302 3556  5 28 66  0  0
 2  0      0 3044356  74128 734040    0    0     0     0 2352 3465  6 28 65  0  0
 1  0      0 3043876  74128 733924    0    0     0     0 2293 3473  5 30 65  0  0
 2  0      0 3043204  74136 733964    0    0     0    16 2325 3505  5 30 64  2  0
 2  0      0 3042276  74136 734200    0    0     0     0 2300 3393  5 29 65  0  0
 2  0      0 3042212  74136 734120    0    0     0     0 2302 3547  4 30 66  0  0
 2  0      0 3042212  74136 734212    0    0     0     0 2197 3330  5 29 66  0  0
 1  0      0 3042044  74136 734124    0    0     0     0 2329 3508  6 28 65  0  0
 1  0      0 3041648  74140 734260    0    0     0    16 2353 3557  5 29 64  2  0
 2  0      0 3040492  74140 734136    0    0     0     0 2229 3374  6 29 65  0  0
 2  0      0 3040104  74140 734220    0    0     0     0 2301 3483  5 29 66  0  0
 2  0      0 3039376  74140 734160    0    0     0     0 2269 3476  6 29 65  0  0
 1  0      0 3039264  74140 734120    0    0     0     0 2175 3317  4 30 65  0  0
 2  0      0 3039236  74148 734208    0    0     0    16 2347 3389  5 28 64  2  0
 1  0      0 3039680  74148 734224    0    0     0     0 2270 3558  5 29 65  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 3037356  74148 734116    0    0     0     0 2272 3532  5 28 67  0  0
 1  0      0 3038072  74148 734100    0    0     0     0 2315 3513  5 29 66  0  0
 1  0      0 3038520  74148 734224    0    0     0     0 2327 3500  5 28 66  0  0
 2  0      0 3036784  74156 734048    0    0     0    16 2340 3467  4 30 65  2  0
 1  0      0 3036904  74156 734100    0    0     0     8 2185 3577  5 28 67  0  0
 2  0      0 3036392  74156 734204    0    0     0     0 2305 3436  5 29 65  0  0
 2  0      0 3035836  74156 734260    0    0     0     0 2135 3420  5 29 66  0  0
 1  0      0 3036232  74156 734272    0    0     0     0 2353 3574  5 29 66  0  0
 2  0      0 3034464  74164 734144    0    0     0    32 2292 3447  4 29 65  1  0
 2  0      0 3034264  74164 734108    0    0     0    36 2291 3407  5 29 66  0  1
 2  0      0 3035380  74164 734092    0    0     0     0 2355 3353  6 28 66  0  0
 2  0      0 3034256  74164 734164    0    0     0     0 2329 3448  5 29 66  0  0
 1  0      0 3033704  74164 734144    0    0     0     0 2233 3389  5 30 65  0  0
 1  0      0 3033332  74168 734144    0    0     0    32 2198 3336  5 28 65  2  0
 1  0      0 3032608  74168 734144    0    0     0     0 2324 3398  4 30 65  0  0
 2  0      0 3032420  74168 734216    0    0     0     0 2322 3656  5 30 65  0  1
 2  0      0 3032744  74168 734132    0    0     0     0 2268 3400  6 28 66  0  0
 2  0      0 3031684  74168 734144    0    0     0     0 2270 3389  4 30 65  0  0
 2  0      0 3031376  74176 734120    0    0     0    16 2339 3470  6 28 64  1  0
 4  0      0 3031568  74176 734260    0    0     0     0 2301 3506  5 30 66  0  0
 2  0      0 3030520  74176 734140    0    0     0     0 2342 3396  5 29 65  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 3029704  74176 734184    0    0     0     0 2277 3536  5 29 66  0  0
 2  0      0 3029492  74176 734324    0    0     0     0 2477 3796  5 30 65  0  0
 2  0      0 3029644  74184 734156    0    0     0    16 2424 3727  4 29 64  2  0
 2  0      0 3028540  74184 734204    0    0     0     0 2339 3596  4 29 66  0  0
 2  0      0 3028332  74184 734056    0    0     0     0 2313 3374  5 28 67  0  0
 1  0      0 3028856  74184 734064    0    0     0     0 2178 3503  4 30 66  0  0
 2  0      0 3028496  74184 734324    0    0     0     0 2472 4101  4 30 66  0  0
 1  0      0 3028224  74192 734056    0    0     0    16 2346 3865  4 29 65  2  0
 2  0      0 3026816  74192 734240    0    0     0     0 2351 3478  4 29 67  0  0
 2  0      0 3026964  74192 734140    0    0     0     0 2288 3489  5 30 65  0  0
 2  0      0 3026824  74192 734248    0    0     0     0 2248 3582  5 28 67  0  0
 1  0      0 3025620  74192 734236    0    0     0     0 2296 3435  4 30 65  0  0
 1  0      0 3026200  74196 734200    0    0     0    16 2350 3556  6 29 63  2  0
 1  0      0 3024628  74196 734300    0    0     0     0 2369 3512  5 29 66  0  1
 1  0      0 3025080  74196 734224    0    0     0     0 2290 3463  5 30 65  0  0
 1  0      0 3024420  74196 734096    0    0     0     0 2331 3557  5 28 66  0  0
 2  0      0 3023940  74196 734144    0    0     0     0 2316 3465  4 29 67  0  0
 2  0      0 3023452  74200 734180    0    0     0    16 2292 3456  6 28 64  2  0
 1  0      0 3023352  74200 734268    0    0     0     8 2180 3425  4 30 66  0  0
 1  0      0 3022360  74200 734128    0    0     0     0 2233 3385  4 29 66  0  1
 1  0      0 3022920  74200 734128    0    0     0     0 2243 3403  4 30 66  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 3021452  74200 734284    0    0     0     0 2435 3783  6 28 66  0  0
 2  0      0 3021584  74208 734340    0    0     0    32 2244 3339  3 30 65  1  0
 2  0      0 3020388  74208 734248    0    0     0    36 2417 3579  6 28 66  0  0
 1  0      0 3019908  74208 734120    0    0     0     0 2233 3456  5 29 66  0  0
 1  0      0 3021140  74208 734312    0    0     0     0 2211 3334  5 29 66  0  0
 2  0      0 3018688  74208 734392    0    0     0     0 2172 3294  5 30 65  0  0
 2  0      0 3019208  74216 734376    0    0     0    32 2276 3537  4 30 64  2  0
 2  0      0 3019080  74216 734420    0    0     0     0 2279 3509  6 28 66  0  1
 2  0      0 3018800  74216 734268    0    0     0     0 2307 3464  5 29 67  0  0
 2  0      0 3018340  74216 734352    0    0     0     0 2232 3467  5 29 66  0  0
 2  0      0 3018364  74216 734280    0    0     0     0 2197 3536  6 28 66  0  0
 2  0      0 3016784  74220 734168    0    0     0    16 2201 3308  5 29 63  3  0
 1  0      0 3017304  74220 734244    0    0     0     0 2276 3364  5 29 66  0  0
 1  0      0 3017232  74220 734388    0    0     0     0 2306 3374  5 28 66  0  1
 2  0      0 3016640  74220 734392    0    0     0     0 2303 3398  5 30 66  0  0
 1  0      0 3016236  74220 734352    0    0     0     0 2286 3572  5 29 66  0  0
 2  0      0 3015744  74228 734180    0    0     0    16 2253 3351  5 29 64  2  0
 1  0      0 3015208  74228 734236    0    0     0     0 2310 3598  5 29 66  0  0
 1  0      0 3015168  74228 734252    0    0     0     0 2345 3518  5 29 66  0  0
 1  0      0 3014572  74228 734236    0    0     0     0 2323 3563  4 30 66  0  0
 2  0      0 3014312  74228 734356    0    0     0     0 2311 3364  6 28 66  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 3014712  74232 734364    0    0     0    16 2223 3335  5 29 64  2  0
 3  0      0 3012988  74232 734444    0    0     0     0 2347 3513  4 30 66  0  1
 1  0      0 3013116  74232 734384    0    0     0     0 2208 3424  5 28 66  0  0
 2  0      0 3011992  74232 734196    0    0     0     0 2506 3925  6 28 65  0  0
 2  0      0 3011824  74232 734248    0    0     0     0 2269 3397  6 28 66  0  0
 2  0      0 3012024  74236 734148    0    0     0    16 2315 3524  5 29 64  2  0
 2  0      0 3011192  74236 734300    0    0     0     0 2285 3530  5 29 66  0  0
 2  0      0 3011116  74236 734364    0    0     0     0 2280 3274  5 29 66  0  1
 2  0      0 3011424  74236 734232    0    0     0     0 2199 3191  5 30 66  0  0
 1  0      0 3010320  74236 734272    0    0     0     0 2277 3331  4 30 66  0  0
 1  0      0 3010992  74240 734484    0    0     0    16 2292 3291  5 30 64  2  1
 2  0      0 3009484  74240 734416    0    0     0     8 2252 3397  5 30 66  0  0
 1  0      0 3009028  74240 734356    0    0     0     0 2246 3310  5 29 65  0  0
 1  0      0 3010032  74240 734340    0    0     0     0 2342 3435  6 28 66  0  1
 2  0      0 3008428  74240 734268    0    0     0     0 2204 3480  5 29 66  0  0
 2  0      0 3008204  74248 734164    0    0     0    32 2321 3575  6 28 66  1  0
 1  0      0 3008340  74248 734164    0    0     0    32 2402 3699  5 29 66  0  0
 2  0      0 3007008  74248 734428    0    0     0     0 2461 3732  5 30 65  0  0
 2  0      0 3007124  74248 734328    0    0     0     0 2466 3665  5 28 66  0  0
 1  0      0 3006332  74248 734328    0    0     0     0 2293 3345  5 30 65  0  0
 1  0      0 3006476  74256 734392    0    0     0    32 2316 3310  7 28 63  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 3005580  74256 734476    0    0     0     0 2341 3414  5 28 66  0  0
 2  0      0 3004760  74256 734448    0    0     0     0 2243 3346  5 29 66  0  0
 3  0      0 3004656  74256 734472    0    0     0     0 2384 3649  5 29 66  0  0
