procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 1555960  54984 1089188    0    0     0     0 3249 5208  9 32 58  0  0
 3  0      0 1553232  54984 1089304    0    0     0     0 3153 5447 12 30 58  0  0
 2  0      0 1550788  54988 1089300    0    0     0    16 3222 5260 12 30 57  0  0
 1  0      0 1547812  54988 1089232    0    0     0     0 3211 5400 12 29 58  0  0
 1  0      0 1546100  54988 1089316    0    0     0     0 3083 5569 11 32 57  0  0
 3  0      0 1542432  54988 1089328    0    0     0     0 3165 5490 11 31 58  0  0
 3  0      0 1540876  54988 1089356    0    0     0   312 3202 5423 13 29 58  0  0
 3  0      0 1537744  54996 1089424    0    0     0    32 3256 5070 10 31 58  1  0
 1  0      0 1535828  54996 1089396    0    0     0     0 3242 5222 12 31 58  0  0
 3  0      0 1532880  54996 1089360    0    0     0     0 3174 5206 10 31 58  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 1530852  54996 1089408    0    0     0     0 3094 5353 10 30 60  0  0
 1  0      0 1527404  54996 1089516    0    0     0    16 3214 5244 11 30 58  0  0
 3  0      0 1525656  55000 1089412    0    0     0    32 3226 5172 10 31 58  2  0
 2  0      0 1522928  55000 1089412    0    0     0     0 3230 5206 11 31 58  0  0
 3  0      0 1520676  55000 1089544    0    0     0     0 3075 5277 11 31 58  0  0
 2  0      0 1517660  55000 1089488    0    0     0     0 3152 5187 13 30 57  0  0
 1  0      0 1515752  55000 1089452    0    0     0     0 3105 5308 11 31 58  0  0
 2  0      0 1512792  55004 1089436    0    0     0    16 3178 5353 12 29 58  1  0
 2  0      0 1509748  55004 1089504    0    0     0     0 3242 5411 10 31 59  0  0
 2  0      0 1507724  55004 1089464    0    0     0     0 3238 5160 12 30 58  0  0
 2  0      0 1504940  55004 1089472    0    0     0     0 3133 5496 11 31 58  0  0
 2  0      0 1502844  55004 1089576    0    0     0     0 3082 5305 11 32 58  0  0
 1  0      0 1500320  55012 1089476    0    0     0    16 3233 5444 10 31 58  1  1
 1  0      0 1497212  55012 1089544    0    0     0     0 3161 5623 12 31 58  0  0
 1  0      0 1494652  55012 1089576    0    0     0     0 3202 5245 11 31 58  0  1
 1  0      0 1492540  55012 1089572    0    0     0     0 3265 5201 10 32 58  0  0
 2  0      0 1489424  55012 1089628    0    0     0     0 3218 5407 12 31 57  0  0
 2  0      0 1487916  55020 1089736    0    0     0    16 3166 5281 10 33 56  0  0
 3  0      0 1484812  55020 1089700    0    0     0     0 3042 5730 11 31 58  0  0
 1  0      0 1482268  55020 1089744    0    0     0     0 3139 5234 12 28 60  0  0
 2  0      0 1479456  55020 1089608    0    0     0     0 3163 5322  9 33 59  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 1477756  55020 1089684    0    0     0     0 3231 5105 12 29 58  0  1
 1  0      0 1475276  55024 1089708    0    0     0    16 3098 5428 11 31 58  1  0
 2  0      0 1472644  55024 1089760    0    0     0     0 3110 5396 11 30 58  0  1
 1  0      0 1469808  55024 1089784    0    0     0     0 3173 5660 13 29 58  0  0
 4  0      0 1466500  55024 1089864    0    0     0     0 3181 5314 11 31 57  0  0
 1  0      0 1464100  55024 1089716    0    0     0   312 3248 5259 12 30 58  0  0
 3  0      0 1461980  55028 1089804    0    0     0    32 3231 5407  9 31 58  1  0
 2  0      0 1459520  55028 1089736    0    0     0     0 3299 5337 10 32 57  0  0
 1  0      0 1456668  55028 1089844    0    0     0     0 3211 5225 11 30 59  0  0
 2  0      0 1454572  55028 1089820    0    0     0     0 3077 5627 12 29 59  0  0
 1  0      0 1451584  55028 1089844    0    0     0     0 3121 5384 11 29 59  0  0
 2  0      0 1449828  55036 1089672    0    0     0    16 3207 5635 12 30 57  1  0
 1  0      0 1446860  55036 1089732    0    0     0     0 3289 5663 11 30 59  0  0
 2  0      0 1444164  55036 1089828    0    0     0     0 3214 5110 11 32 58  0  0
 2  0      0 1441384  55036 1089880    0    0     0     0 3222 5301 12 30 58  0  0
 3  0      0 1439388  55036 1089952    0    0     0    16 3159 5496 10 31 58  0  0
 2  0      0 1436392  55044 1089964    0    0     0    32 3171 5577 11 30 57  1  0
 2  0      0 1432980  55044 1089856    0    0     0     0 3244 5204 12 31 57  0  0
 3  0      0 1431288  55044 1089960    0    0     0     0 3226 5280 12 30 59  0  0
 2  0      0 1428236  55044 1089900    0    0     0     0 3302 5420 11 30 59  0  0
 1  0      0 1426676  55044 1090008    0    0     0   172 3250 5321 10 31 58  0  1
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 1423152  55048 1089920    0    0     0    36 3163 5208 11 31 57  1  0
 2  0      0 1421264  55048 1090000    0    0     0     0 3315 5354 10 32 58  0  0
 1  0      0 1418336  55048 1090052    0    0     0     0 3258 5277 11 31 58  0  0
 2  0      0 1416432  55048 1089996    0    0     0     0 3236 5226 12 30 58  0  0
 2  0      0 1413128  55048 1090040    0    0     0     0 3098 5440 12 30 58  0  0
 3  0      0 1411284  55052 1090024    0    0     0    16 3237 5447 12 30 57  1  1
 2  0      0 1408368  55052 1090052    0    0     0     0 3155 5411 11 30 59  0  0
 2  0      0 1406540  55052 1090004    0    0     0     0 3184 5509 11 31 58  0  0
 2  0      0 1403272  55052 1090172    0    0     0     0 3195 5259 11 31 58  0  0
 2  0      0 1401288  55052 1090080    0    0     0     0 3229 5413 10 32 58  0  0
 2  0      0 1398256  55060 1090032    0    0     0    16 3285 5364 11 31 57  1  0
 1  0      0 1396180  55060 1090036    0    0     0     0 3132 5150 11 32 57  0  0
 3  0      0 1393336  55060 1090136    0    0     0     0 3230 5295 13 29 58  0  0
 2  0      0 1390200  55060 1090112    0    0     0     0 3096 5214 12 31 58  0  0
 1  0      0 1388292  55060 1090128    0    0     0     0 3125 5152 11 31 58  0  1
 3  0      0 1386124  55068 1090204    0    0     0    16 3098 5178 12 30 57  1  0
 2  0      0 1382784  55068 1090044    0    0     0     0 3189 5296 12 31 57  0  0
 1  0      0 1381056  55068 1090112    0    0     0     0 3051 5401 12 30 58  0  0
 2  0      0 1378272  55068 1090144    0    0     0     0 3041 5326 12 30 58  0  0
 1  0      0 1376764  55068 1090152    0    0     0     0 3161 5643 11 30 59  0  0
 1  0      0 1373348  55076 1090188    0    0     0    16 3134 5202 12 31 56  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 1371236  55076 1090320    0    0     0     0 3032 5317 12 30 58  0  0
 2  0      0 1368480  55076 1090236    0    0     0     0 3014 5588 12 31 58  0  0
 1  0      0 1366324  55076 1090196    0    0     0     0 3109 5503 10 32 58  0  1
 2  0      0 1363096  55076 1090260    0    0     0     0 3200 5234 13 30 57  0  0
 2  0      0 1361056  55084 1090292    0    0     0    16 3165 5289 12 30 57  0  0
 1  0      0 1358220  55084 1090260    0    0     0     0 3167 5235 12 30 59  0  0
 2  0      0 1356404  55084 1090232    0    0     0     0 3055 5167 11 30 59  0  0
 2  0      0 1353584  55084 1090316    0    0     0     0 3009 5531 12 30 58  0  0
 4  0      0 1351564  55084 1090276    0    0     0   308 3016 5692 11 32 57  0  0
 2  0      0 1348284  55092 1090328    0    0     0    32 3134 5542 12 30 56  1  0
 1  0      0 1345896  55092 1090336    0    0     0     0 3149 5351 13 29 58  0  0
 1  0      0 1343328  55092 1090384    0    0     0     0 3245 5335 11 30 59  0  0
 3  0      0 1340932  55092 1090360    0    0     0     0 3108 5339 10 30 59  0  0
 1  0      0 1338172  55092 1090368    0    0     0    16 3185 5459 11 30 59  0  0
 3  0      0 1335724  55100 1090348    0    0     0    32 3220 5423 12 30 57  1  0
 2  0      0 1332980  55100 1090364    0    0     0     0 3243 5334 11 31 59  0  0
 3  0      0 1330620  55100 1090372    0    0     0     0 3285 5428 11 30 59  0  1
 2  0      0 1328100  55100 1090428    0    0     0     0 3237 5541  9 32 58  0  0
 1  0      0 1326568  55100 1090392    0    0     0   116 3108 5422 13 29 58  0  0
 1  0      0 1322904  55108 1090324    0    0     0    32 3327 5380 13 29 56  2  1
 2  0      0 1320980  55108 1090488    0    0     0     0 3219 5306 12 29 59  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 1318584  55108 1090424    0    0     0     0 3065 5258 11 29 59  0  0
 2  0      0 1315636  55108 1090420    0    0     0     0 3137 5453 12 29 59  0  0
 1  0      0 1312696  55108 1090580    0    0     0     0 3208 5420 11 31 58  0  0
 2  0      0 1311064  55112 1090508    0    0     0    16 3225 5379 11 30 58  1  0
 3  0      0 1308416  55112 1090416    0    0     0     0 3162 5455 10 32 58  0  0
 2  0      0 1305964  55112 1090448    0    0     0     0 3130 5613 11 31 58  0  0
 2  0      0 1303928  55112 1090404    0    0     0     0 3050 5453 11 31 58  0  0
 2  0      0 1301384  55112 1090496    0    0     0     0 3217 5268 12 29 59  0  0
 1  0      0 1299124  55116 1090500    0    0     0    16 3115 5404 12 29 59  1  0
 2  0      0 1295936  55116 1090452    0    0     0     0 3107 5465 11 31 57  0  0
 1  0      0 1294168  55116 1090500    0    0     0     0 3064 5263 11 31 58  0  0
 1  0      0 1290808  55116 1090508    0    0     0     0 3182 5351 11 31 57  0  0
 3  0      0 1288500  55116 1090588    0    0     0   156 3351 5738 11 30 59  0  0
 3  0      0 1285408  55120 1090584    0    0     0    32 3396 5764 11 32 56  1  0
 1  0      0 1282712  55120 1090580    0    0     0     0 3192 5304 11 32 57  0  0
 2  0      0 1280748  55120 1090620    0    0     0     0 3236 5610 13 30 57  0  0
 1  0      0 1278256  55120 1090688    0    0     0     0 3124 5441 11 30 58  0  1
 2  0      0 1275316  55120 1090640    0    0     0     0 3269 5389 11 29 59  0  0
 2  0      0 1273284  55124 1090624    0    0     0    16 2976 5334 11 30 58  1  0
 2  0      0 1271144  55124 1090704    0    0     0     0 3008 5438 11 30 58  0  0
 4  0      0 1269020  55124 1090716    0    0     0     0 3070 5187 12 31 57  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 1265680  55124 1090660    0    0     0     0 3232 5178  9 33 58  0  1
 3  0      0 1263736  55124 1090692    0    0     0   108 3071 5247 11 31 58  0  0
 2  0      0 1260608  55128 1090644    0    0     0    44 3289 5383 12 29 58  1  0
 1  0      0 1259060  55128 1090640    0    0     0     0 3213 5246 11 31 58  0  0
 2  0      0 1256464  55128 1090644    0    0     0     0 3129 5282 11 31 58  0  0
 1  0      0 1253496  55128 1090672    0    0     0     0 3054 5040 12 29 58  0  0
 1  0      0 1251160  55128 1090796    0    0     0    64 3175 5349 13 29 58  0  0
 2  0      0 1249020  55128 1090704    0    0     0    32 3018 5301 10 31 57  1  0
 1  0      0 1246148  55128 1090708    0    0     0     0 3125 5640 11 30 59  0  0
 3  0      0 1244352  55128 1090732    0    0     0     0 3159 5498 10 31 59  0  0
 2  0      0 1240984  55128 1090760    0    0     0     0 3241 5278 11 30 58  0  0
 3  0      0 1238772  55128 1090704    0    0     0     0 3160 5508 11 29 60  0  0
 2  0      0 1235592  55132 1090744    0    0     0    16 3171 5046 10 31 58  1  0
 2  0      0 1234020  55132 1090796    0    0     0     0 3197 5236 11 31 58  0  0
 1  0      0 1230872  55132 1090784    0    0     0     0 3063 5145 11 31 58  0  0
 2  0      0 1228948  55132 1090852    0    0     0     0 3062 5207 13 29 58  0  0
 1  0      0 1226008  55132 1090872    0    0     0   108 3190 5423 12 30 57  0  0
 2  0      0 1223692  55132 1090952    0    0     0    32 3210 5192 12 30 57  2  0
 2  0      0 1220756  55132 1090800    0    0     0     0 3124 5325 11 31 57  0  0
 1  0      0 1218540  55132 1090844    0    0     0     0 3200 5222 12 30 59  0  0
 2  0      0 1215884  55132 1090840    0    0     0     0 3146 5337 10 31 59  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 1213496  55132 1090920    0    0     0    56 3220 5475 12 30 58  0  0
 2  0      0 1210928  55136 1090872    0    0     0    32 3226 5562 12 29 57  1  0
 1  0      0 1208312  55136 1090964    0    0     0     0 3366 5859 11 30 58  0  0
 2  0      0 1206016  55136 1091024    0    0     0     0 3118 5496 11 31 58  0  0
 2  0      0 1203880  55136 1090944    0    0     0     0 3029 5356 13 28 59  0  1
 3  0      0 1200628  55136 1090960    0    0     0     0 3181 5192 12 31 58  0  0
 2  0      0 1198720  55140 1091056    0    0     0    16 3053 5414 12 29 58  0  1
 2  0      0 1195764  55140 1090988    0    0     0     0 3147 5589 12 29 58  0  0
 2  0      0 1193496  55140 1091024    0    0     0     0 3097 5545 11 32 57  0  0
 1  0      0 1190464  55140 1091028    0    0     0     0 3136 5223 10 32 58  0  0
 2  0      0 1188528  55140 1091008    0    0     0   104 3195 5583 10 33 57  0  0
 2  0      0 1185696  55140 1091068    0    0     0    32 3398 5974 12 30 57  1  0
 1  0      0 1183264  55140 1091232    0    0     0     0 3267 5774 12 30 58  0  0
 2  0      0 1180308  55140 1091196    0    0     0     0 3104 5356 11 30 59  0  0
 1  0      0 1178420  55140 1091260    0    0     0     0 3333 5518 11 31 58  0  0
 2  0      0 1175204  55140 1091104    0    0     0     0 3311 5605 12 29 60  0  0
 2  0      0 1173424  55144 1091116    0    0     0    16 3158 5421 12 30 58  1  0
 2  0      0 1170944  55144 1091144    0    0     0     0 3229 5374 10 32 58  0  0
 1  0      0 1168516  55144 1091200    0    0     0     0 3296 5560 11 31 58  0  0
 2  0      0 1165412  55144 1091332    0    0     0     0 3193 5402 10 32 58  0  0
 1  0      0 1163764  55144 1091312    0    0     0     0 3360 5716 11 31 58  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 1160600  55148 1091308    0    0     0    16 3067 5342 10 30 59  1  0
 3  0      0 1158428  55148 1091316    0    0     0     0 3053 5254 11 30 59  0  0
 3  0      0 1154936  55148 1091348    0    0     0     0 3249 5082 11 30 59  0  0
 2  0      0 1153248  55148 1091324    0    0     0     0 3202 5227 12 31 57  0  0
 2  0      0 1150444  55148 1091324    0    0     0     0 3138 5270 10 32 58  0  0
 2  0      0 1148964  55152 1091376    0    0     0    16 3113 5352 11 30 58  0  1
 2  0      0 1145436  55152 1091428    0    0     0     0 3057 5432 11 30 59  0  0
 2  0      0 1143184  55152 1091328    0    0     0     0 3272 5606 11 31 58  0  0
 2  0      0 1140108  55152 1091360    0    0     0     0 3108 5469 10 32 58  0  0
 3  0      0 1138164  55152 1091348    0    0     0     0 3112 5188 12 29 59  0  0
 1  0      0 1135428  55156 1091408    0    0     0    16 3232 5302 14 28 57  0  0
 1  0      0 1133564  55156 1091336    0    0     0     0 3167 5493 11 31 58  0  0
 1  0      0 1130252  55156 1091428    0    0     0     0 3180 5350 12 30 58  0  0
 2  0      0 1128704  55156 1091428    0    0     0     0 3083 5284 12 30 58  0  0
 1  0      0 1125328  55156 1091388    0    0     0     0 3126 5483 12 30 57  0  0
 2  0      0 1123304  55164 1091540    0    0     0    16 3147 5185 10 33 57  1  0
 2  0      0 1121608  55164 1091616    0    0     0     0 3045 5190 11 31 58  0  0
 1  0      0 1118236  55164 1091476    0    0     0     0 3241 5062 13 30 58  0  0
 2  0      0 1116464  55164 1091480    0    0     0     0 3137 5272 11 32 57  0  0
 1  0      0 1113180  55164 1091504    0    0     0     0 3138 5490 10 30 59  0  0
 3  0      0 1111308  55168 1091516    0    0     0   356 3042 5309 11 30 57  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 1108840  55168 1091608    0    0     0     0 3197 5191 13 29 58  0  0
 2  0      0 1106800  55168 1091536    0    0     0     0 3052 5271 11 30 59  0  0
 1  0      0 1103856  55168 1091580    0    0     0     0 3172 5552 10 32 58  0  0
 2  0      0 1101064  55168 1091504    0    0     0     0 3263 5358 11 32 57  0  0
 2  0      0 1098280  55168 1091544    0    0     0    36 3071 5380 12 30 57  1  0
 1  0      0 1096504  55168 1091580    0    0     0     0 3012 5503 10 30 59  0  0
 1  0      0 1093756  55168 1091656    0    0     0     0 3138 5479 11 31 58  0  0
 3  0      0 1091296  55168 1091600    0    0     0     0 3038 5179 13 30 57  0  0
 2  0      0 1089640  55168 1091512    0    0     0     0 3246 5689 11 30 59  0  0
 2  0      0 1087288  55168 1091584    0    0     0    16 3109 5339 11 31 56  2  0
 1  0      0 1084320  55168 1091584    0    0     0     0 3148 5666 11 31 58  0  0
 2  0      0 1081228  55168 1091564    0    0     0     0 3135 5270 13 29 58  0  0
 2  0      0 1079412  55168 1091568    0    0     0     0 3140 5365 11 30 58  0  0
 1  0      0 1076324  55168 1091648    0    0     0     0 3071 5240 13 28 58  0  1
 1  0      0 1074552  55172 1091624    0    0     0    20 3162 5436 11 30 58  1  0
 1  0      0 1071656  55172 1091632    0    0     0     0 2980 5172 11 30 59  0  0
 1  0      0 1069608  55172 1091520    0    0     0     0 2975 5381 12 29 59  0  0
 1  0      0 1066692  55172 1091520    0    0     0     0 3467 6015 12 31 57  0  0
 1  0      0 1064268  55172 1091636    0    0     0     0 2944 5202 13 30 57  0  0
 2  0      0 1061092  55176 1091608    0    0     0    16 3018 5650 12 29 59  1  0
 1  0      0 1059008  55176 1091652    0    0     0     0 3172 5625 11 30 59  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 1055796  55176 1091696    0    0     0     0 3119 5234 12 31 58  0  0
 2  0      0 1054044  55176 1091764    0    0     0     0 3101 5418 10 31 59  0  0
 1  0      0 1052264  55176 1091676    0    0     0     0 3146 5256 11 30 58  0  0
 2  0      0 1049416  55184 1091632    0    0     0   288 3138 5438 11 31 56  2  0
 1  0      0 1046908  55184 1091668    0    0     0     0 3111 5457 12 29 58  0  0
 2  0      0 1044304  55184 1091652    0    0     0     0 3245 5362 10 31 58  0  0
 1  0      0 1041980  55184 1091624    0    0     0     0 3363 5587 11 32 57  0  0
 2  0      0 1038972  55184 1091640    0    0     0     0 3248 5551 10 31 59  0  0
 2  0      0 1037124  55192 1091752    0    0     0    16 3098 5373 12 29 58  1  0
 2  0      0 1034128  55192 1091704    0    0     0     0 3167 5389 11 30 59  0  0
 1  0      0 1032148  55192 1091740    0    0     0     0 3151 5756 11 30 58  0  0
 3  0      0 1029224  55192 1091768    0    0     0     0 3131 5347 11 30 59  0  0
 1  0      0 1027116  55192 1091728    0    0     0     0 3148 5453 11 31 58  0  0
 2  0      0 1024092  55200 1091760    0    0     0    16 3077 5135 12 29 58  1  0
 1  0      0 1022240  55200 1091824    0    0     0     0 3175 5306 11 31 58  0  0
 2  0      0 1019380  55200 1091668    0    0     0     0 3090 5519 11 30 59  0  0
 3  0      0 1017688  55200 1091680    0    0     0     0 3115 5752 11 29 59  0  0
 3  0      0 1014880  55200 1091716    0    0     0     0 3143 5505 13 28 59  0  0
 1  0      0 1012420  55204 1091696    0    0     0    16 3273 5497 12 30 57  1  0
 1  0      0 1009148  55204 1091736    0    0     0     0 3191 5482 11 30 58  0  0
 3  0      0 1007232  55204 1091740    0    0     0     0 3247 5487 10 32 58  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 1006040  55204 1091772    0    0     0     0 3229 5590 12 31 57  0  0
 1  0      0 1002468  55204 1091760    0    0     0     0 3045 5397 12 29 59  0  0
 2  0      0 999780  55208 1091752    0    0     0    16 3282 5506 10 31 58  1  0
 2  0      0 997480  55208 1091808    0    0     0     0 3172 5199 13 29 58  0  0
 1  0      0 995240  55208 1091824    0    0     0     0 3358 5601 10 31 59  0  0
 1  0      0 992012  55208 1091820    0    0     0     0 3525 6023 12 30 58  0  0
 2  0      0 990584  55208 1091848    0    0     0     0 3177 5441 12 30 58  0  0
 2  0      0 987200  55212 1091828    0    0     0    16 3084 5363 12 30 57  1  0
 2  0      0 985028  55212 1091860    0    0     0     0 3115 5307 12 29 59  0  0
 1  0      0 981812  55212 1091872    0    0     0     0 3082 5289 12 30 58  0  0
 2  0      0 980120  55212 1091896    0    0     0     0 3075 5416 11 29 60  0  0
 1  0      0 977172  55212 1091992    0    0     0     0 3083 5247 10 31 59  0  0
 1  0      0 975320  55220 1091908    0    0     0   336 3068 5227 12 31 56  1  0
 1  0      0 972360  55220 1091996    0    0     0     0 3142 5409 11 31 58  0  0
 3  0      0 969892  55220 1091888    0    0     0     0 3205 5316 11 29 59  0  0
 1  0      0 968180  55220 1091948    0    0     0     0 3154 5283 11 30 59  0  0
 3  0      0 965012  55220 1091940    0    0     0     0 3138 5369 11 30 58  0  0
 2  0      0 963140  55220 1092008    0    0     0    48 3128 5377 12 29 57  2  0
 3  0      0 959888  55220 1092024    0    0     0     0 3067 5299 11 31 58  0  0
 4  0      0 958612  55220 1092068    0    0     0     0 3190 5305 13 30 57  0  0
 1  0      0 955100  55220 1092080    0    0     0     0 3128 5327 12 30 59  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 953356  55220 1091996    0    0     0     0 3207 5225 11 31 58  0  0
 2  0      0 949984  55224 1092020    0    0     0    16 3145 5068 12 29 58  1  0
 3  0      0 948312  55224 1092000    0    0     0     0 3236 5227 11 31 58  0  0
 1  0      0 944772  55224 1092060    0    0     0     0 3163 5432 11 32 57  0  0
 1  0      0 942920  55224 1092100    0    0     0     0 3000 5185 12 30 59  0  0
 1  0      0 940136  55224 1092048    0    0     0     0 3207 5624 13 29 58  0  0
 4  0      0 937900  55224 1092068    0    0     0    16 2987 5315 12 29 59  1  0
 2  0      0 934708  55224 1092044    0    0     0     0 3180 5509 11 30 58  0  0
 1  0      0 933192  55224 1092144    0    0     0     0 3044 5604 14 28 58  0  0
 1  0      0 929668  55224 1092100    0    0     0     0 3055 5189 10 30 59  0  0
 1  0      0 928336  55224 1092172    0    0     0     0 3042 5252 11 30 58  0  0
 2  0      0 925576  55228 1092196    0    0     0    16 3105 5511 11 31 57  1  0
 3  0      0 923040  55228 1092192    0    0     0     0 3141 5548 11 30 59  0  0
 2  0      0 919924  55228 1092136    0    0     0     0 3191 5506 11 30 59  0  0
 2  0      0 918028  55228 1092296    0    0     0     0 3230 5420 12 30 58  0  0
 3  0      0 915576  55228 1092236    0    0     0     0 3044 5248 12 30 58  0  0
 2  0      0 913000  55232 1092228    0    0     0    16 2999 5366 12 29 57  1  0
 1  0      0 910756  55232 1092256    0    0     0     0 3069 5504 10 31 59  0  0
 1  0      0 908240  55232 1092228    0    0     0     0 2980 5263 11 31 58  0  0
 2  0      0 906264  55232 1092268    0    0     0     0 3112 5491 11 30 59  0  0
 1  0      0 903080  55232 1092180    0    0     0     0 3086 5366 12 31 58  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 900724  55236 1092288    0    0     0   336 3179 5440 11 30 57  2  0
 2  0      0 897948  55236 1092332    0    0     0     0 3163 5392 11 31 58  0  0
 1  0      0 896052  55236 1092340    0    0     0     0 3121 5390 12 29 59  0  0
 2  0      0 893800  55236 1092188    0    0     0     0 2948 5441 12 30 58  0  0
 1  0      0 890788  55236 1092240    0    0     0     0 3090 5425 10 32 58  0  0
 2  0      0 889440  55236 1092320    0    0     0    16 3120 5252 12 28 59  1  0
 2  0      0 885804  55236 1092308    0    0     0     0 3162 5449 11 31 59  0  0
 2  0      0 883116  55236 1092364    0    0     0     0 3182 5248 12 28 60  0  0
 2  0      0 881136  55236 1092352    0    0     0     0 3218 5251 11 31 58  0  0
 2  0      0 878548  55236 1092364    0    0     0     0 3217 5636 10 32 58  0  0
 1  0      0 876040  55240 1092376    0    0     0    52 3091 5435 12 30 57  1  0
 2  0      0 873772  55240 1092384    0    0     0     0 3228 5479 12 31 58  0  0
 2  0      0 871460  55240 1092296    0    0     0     0 3047 5291 11 30 59  0  0
 1  0      0 869276  55240 1092392    0    0     0     0 3156 5675 12 30 58  0  0
 1  0      0 865932  55240 1092460    0    0     0     0 3015 5356 12 29 59  0  0
 1  0      0 864124  55248 1092444    0    0     0    16 3139 5278 12 29 58  1  0
 1  0      0 860744  55248 1092428    0    0     0     0 2978 5088 11 30 59  0  0
 1  0      0 859076  55248 1092500    0    0     0     0 3257 5552 12 31 57  0  0
 2  0      0 855808  55248 1092428    0    0     0     0 3144 5579 11 31 58  0  0
 1  0      0 853812  55248 1092428    0    0     0     0 3165 5415 10 31 59  0  0
 2  0      0 850884  55252 1092404    0    0     0    16 3118 5221  9 32 59  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 848712  55252 1092460    0    0     0     0 3175 5430 13 29 58  0  0
 2  0      0 845812  55252 1092504    0    0     0     0 3128 5346 10 31 58  0  0
 2  0      0 843920  55252 1092432    0    0     0     0 3209 5394 11 30 58  0  0
 2  0      0 841092  55252 1092476    0    0     0     0 3111 5212 11 31 58  0  0
 1  0      0 838536  55256 1092456    0    0     0   296 3022 5094 11 31 57  1  0
 1  0      0 835748  55256 1092524    0    0     0     0 3202 5644 12 29 58  0  0
 2  0      0 834048  55256 1092480    0    0     0     0 3218 5214 11 30 59  0  0
 3  0      0 830952  55256 1092548    0    0     0     0 3272 5365 11 31 58  0  0
 1  0      0 828676  55256 1092520    0    0     0     0 3211 5324 12 28 60  0  0
 1  0      0 825864  55256 1092592    0    0     0    16 3215 5251 12 31 57  1  0
 2  0      0 823608  55256 1092564    0    0     0     0 3279 5364 12 32 56  0  0
 1  0      0 821120  55256 1092636    0    0     0     0 3324 5542 10 32 58  0  0
 2  0      0 818792  55256 1092612    0    0     0     0 3371 5547 12 31 57  0  0
 2  0      0 815628  55256 1092612    0    0     0     0 3281 5356 12 30 58  0  0
 1  0      0 813496  55256 1092660    0    0     0    16 3349 5640 11 30 58  1  0
 2  0      0 810780  55256 1092708    0    0     0     0 3233 5491 11 31 58  0  0
 2  0      0 809192  55256 1092600    0    0     0     0 3205 5566 12 29 59  0  0
 1  0      0 805720  55256 1092676    0    0     0     0 3315 5350 12 30 59  0  0
 2  0      0 804140  55256 1092592    0    0     0     0 3139 5199 13 29 59  0  0
 3  0      0 800884  55260 1092668    0    0     0    16 3268 5443 12 30 58  1  0
 2  0      0 799120  55260 1092720    0    0     0     0 3065 5386 11 31 58  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 795936  55260 1092744    0    0     0     0 3380 5696 10 33 57  0  0
 1  0      0 793456  55260 1092712    0    0     0     0 3326 5487 12 29 59  0  0
 1  0      0 790720  55260 1092708    0    0     0     0 3232 5046 11 29 60  0  0
