procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0    364 3293696  35056 645948    0    0     0     0 57604 172453 15 42 43  0  0
 2  0    364 3293604  35064 645948    0    0     0    12 37473 219974 12 37 50  1  0
 2  0    364 3293508  35064 645948    0    0     0     0 33935 234916 12 38 51  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0    364 3293480  35064 645952    0    0     0     0 47621 217737 12 41 47  0  0
 3  0    364 3293196  35064 645952    0    0     0     0 41542 233108 10 39 50  0  0
 3  0    364 3293200  35064 645960    0    0     0     0 40657 250985 12 37 51  0  0
 3  0    364 3293168  35072 645960    0    0     0    12 43090 230129 11 38 51  0  0
 2  0    364 3293196  35072 645960    0    0     0     0 37665 243579 11 40 50  0  0
 3  0    364 3293072  35072 645964    0    0     0     0 84587 189876 12 46 43  0  0
 2  0    364 3292948  35072 645964    0    0     0     0 74485 157173  9 44 47  0  0
 3  0    364 3292980  35072 645972    0    0     0     0 57176 141068 10 44 46  0  0
 2  0    364 3292984  35080 645980    0    0     0    12 58116 144096 12 41 47  1  0
 2  0    364 3292952  35080 645980    0    0     0     0 65091 161911 14 40 46  0  0
 1  0    364 3292920  35080 645980    0    0     0     0 62644 143364 13 41 46  0  0
 1  0    364 3293108  35080 645980    0    0     0     0 64268 167543 13 45 42  0  0
 1  0    364 3292984  35080 645980    0    0     0     0 64631 170651 13 46 42  0  0
 1  0    364 3292920  35088 645980    0    0     0    20 58966 144499 13 42 45  1  0
 1  0    364 3292856  35088 645980    0    0     0     0 54746 182946 14 41 45  0  0
 2  0    364 3292952  35088 645984    0    0     0     0 58875 149823 13 43 43  0  0
 2  0    364 3293016  35088 645988    0    0     0     0 61412 150882 14 42 44  0  0
 1  0    364 3292920  35088 645988    0    0     0     0 59053 147597 13 44 43  0  0
 1  0    364 3292860  35096 645988    0    0     0    28 59008 148147 13 42 44  0  0
 1  0    364 3292488  35096 645992    0    0     0     0 58439 144757 13 44 44  0  0
 1  0    364 3292488  35096 645992    0    0     0     0 61821 145825 14 42 44  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0    364 3292456  35096 645992    0    0     0     0 62653 146882 13 44 43  0  0
 2  0    364 3292176  35096 645992    0    0     0     0 58954 147085 11 45 44  0  0
 1  0    364 3291896  35104 645992    0    0     0    12 51433 176370 14 39 47  1  0
 1  0    364 3292020  35104 645996    0    0     0     0 63821 150645 12 43 46  0  0
 1  0    364 3292116  35104 645996    0    0     0     0 62696 159810 13 44 44  0  0
 1  0    364 3292044  35104 645996    0    0     0     0 44881 205383 12 41 47  0  0
 2  0    364 3291680  35104 645996    0    0     0     0 38252 200432 12 40 48  0  0
 4  0    364 3291400  35112 646004    0    0     0    12 62410 172893 11 44 43  2  0
 2  0    364 3291496  35112 646004    0    0     0     0 56652 181974 12 41 47  0  0
 2  0    364 3291152  35112 646008    0    0     0     0 61363 160219 13 41 46  0  0
 2  0    364 3291060  35112 646008    0    0     0     0 62888 166644 13 42 45  0  0
 2  0    364 3291152  35112 646008    0    0     0     0 66654 163568 12 42 46  0  0
 2  0    364 3290904  35112 646012    0    0     0     0 64091 160495 13 41 46  0  0
 2  0    364 3290656  35120 646012    0    0     0    12 63949 160630 13 41 46  0  0
 2  0    364 3290784  35120 646012    0    0     0     0 68486 176480 13 41 46  0  0
 3  0    364 3290632  35120 646012    0    0     0     0 67025 167655 10 44 46  0  0
 2  0    364 3290812  35120 646012    0    0     0     0 66174 169280 12 42 45  0  0
 2  0    364 3290764  35120 646012    0    0     0     0 66184 175553 13 43 44  0  0
 2  0    364 3290876  35120 646016    0    0     0     0 89596 174910 10 41 49  0  0
 2  0    364 3290944  35128 645976    0    0     0    12 72049 156155 11 43 45  0  0
 1  0    364 3290784  35128 645976    0    0     0     0 64477 155631 14 41 45  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0    364 3290604  35128 645976    0    0     0     0 63299 159512 13 42 45  0  0
 2  0    364 3290408  35128 645976    0    0     0     0 65000 161057 11 44 45  0  0
 2  0    364 3290456  35128 645976    0    0     0     0 63127 160087 14 40 45  0  0
 1  0    364 3290504  35136 645976    0    0     0    12 64204 159609 13 41 43  2  0
 2  0    364 3290476  35136 645920    0    0     0     0 64688 166919 12 43 45  0  0
 2  0    364 3290352  35136 645920    0    0     0     0 66335 160603 13 41 46  0  0
 2  0    364 3290300  35136 645920    0    0     0    16 56229 140507 11 41 48  0  0
 2  0    364 3290160  35136 645920    0    0     0     0 57369 140100 11 40 49  0  0
 2  0    364 3290108  35136 645920    0    0     0     0 57464 141247 12 39 48  0  0
 2  0    364 3290100  35144 645920    0    0     0    12 62860 151346 13 41 46  1  0
 2  0    364 3290164  35144 645920    0    0     0     0 64231 157743 13 42 45  0  0
 2  0    364 3290160  35144 645924    0    0     0     0 66193 161380 13 42 45  0  0
 2  0    364 3290316  35144 645932    0    0     0     0 64010 159308 12 43 46  0  0
 3  0    364 3290076  35144 645932    0    0     0     0 62263 157239 12 42 46  0  0
 3  0    364 3290036  35144 645936    0    0     0     0 63837 159631 10 45 45  0  0
 3  0    364 3289944  35152 645936    0    0     0    12 70425 174236 13 41 46  0  0
 3  0    364 3289944  35152 645936    0    0     0     0 66954 173949 12 42 46  0  0
 3  0    364 3289440  35152 645936    0    0     0     0 65166 173606 13 41 46  0  0
 2  0    364 3289588  35152 645940    0    0     0     0 71266 167748 14 39 47  0  0
 2  0    364 3289512  35152 645940    0    0     0     0 77951 147007  9 42 49  0  0
 2  0    364 3289500  35152 645940    0    0     0     0 81176 160934 10 42 48  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0    364 3289636  35160 645940    0    0     0    12 44101 227015 12 39 44  6  0
 2  0    364 3289508  35160 645940    0    0     0     0 71575 190499 13 45 42  0  0
 2  0    364 3289440  35160 645940    0    0     0     0 72282 207726 15 42 43  0  0
 3  0    364 3289468  35160 645952    0    0     0     0 50265 181808 11 41 48  0  0
 2  0    364 3289652  35160 645952    0    0     0     0 74539 186177 12 47 42  0  0
 2  0    364 3289416  35168 645952    0    0     0    12 91373 178856 10 43 47  0  0
 3  0    364 3289000  35168 645956    0    0     0     0 90189 172318 12 43 45  0  0
 2  0    364 3289016  35168 645956    0    0     0     0 69860 198384 12 40 48  0  0
 1  0    364 3289300  35168 645956    0    0     0     0 54815 210003 13 39 48  0  0
 1  0    364 3288792  35168 645964    0    0     0     0 81042 158345  9 41 50  0  0
 2  0    364 3288748  35176 645956    0    0     0    12 81250 158702  9 42 48  0  0
 1  0    364 3288976  35176 645972    0    0     0     0 58964 138391 14 41 46  0  0
 2  0    364 3288728  35176 645972    0    0     0     0 59717 138794 15 39 46  0  0
 1  0    364 3288612  35176 645984    0    0     0     0 58358 138863 13 40 47  0  0
 2  0    364 3288676  35176 645984    0    0     0     0 56653 140261 14 41 45  0  0
 1  0    364 3288384  35184 645984    0    0     0    12 34446 239985 10 40 49  1  0
 2  0    364 3288400  35184 645984    0    0     0     8 36201 228855 12 37 51  0  0
 2  0    364 3288564  35184 645984    0    0     0     0 36711 228840 11 38 51  0  0
 2  0    364 3288688  35184 645984    0    0     0     0 78339 182967 10 43 47  0  0
 1  0    364 3288612  35184 645988    0    0     0     0 61792 191019 11 40 50  0  0
 1  0    364 3288432  35192 645988    0    0     0    28 31152 236293 11 37 52  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0    364 3288432  35192 645988    0    0     0    12 37684 211730 13 37 51  0  0
 1  0    364 3288340  35192 645988    0    0     0     0 37336 228869 13 36 51  0  0
 1  0    364 3288332  35192 645988    0    0     0     0 38419 246662 12 38 50  0  0
 1  0    364 3288180  35192 646000    0    0     0     0 36748 240235 12 38 50  0  0
 2  0    364 3288100  35200 645992    0    0     0    12 37032 242334 13 36 50  0  0
 1  0    364 3287960  35200 645940    0    0     0     0 36287 240167 11 39 50  0  0
 3  0    364 3287944  35200 645940    0    0     0     0 73782 189944 12 42 46  0  0
 1  0    364 3288056  35200 645940    0    0     0     0 47601 178341 12 38 50  0  0
 1  0    364 3288148  35200 645940    0    0     0     0 64224 154611 11 42 47  0  0
 3  0    364 3287604  35208 645932    0    0     0    12 60098 143982 12 42 46  1  0
 3  0    364 3287464  35208 645940    0    0     0     0 60244 144825 12 44 44  0  0
 2  0    364 3287624  35208 645940    0    0     0     0 58405 142349 13 41 45  0  0
 2  0    364 3287432  35208 645940    0    0     0     0 59493 143130 13 40 46  0  0
 1  0    364 3287432  35208 645940    0    0     0     0 57570 140003 12 42 46  0  0
 3  0    364 3287436  35216 645944    0    0     0    12 61532 143975 11 43 44  1  0
 1  0    364 3287388  35216 645944    0    0     0     0 50241 197371 11 41 48  0  0
 3  0    364 3287276  35216 645944    0    0     0     0 69374 170925 10 44 46  0  0
 1  0    364 3287340  35216 645944    0    0     0     0 62016 169050 10 43 46  0  0
 3  0    364 3287212  35216 645944    0    0     0     0 73474 175745 12 42 46  0  0
 2  0    364 3287340  35220 645944    0    0     0    12 77325 201369 13 43 42  1  0
 3  0    364 3286936  35220 645944    0    0     0     0 74983 190029 13 43 44  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0    364 3287128  35220 645944    0    0     0     0 86455 163639 11 38 51  0  0
 3  0    364 3287060  35220 645944    0    0     0     0 74590 168296 12 39 49  0  0
 2  0    364 3287188  35220 645944    0    0     0     0 80739 179769 13 41 46  0  0
 2  0    364 3287372  35228 645944    0    0     0    12 71990 160049 11 42 45  2  0
 2  0    364 3286968  35228 645944    0    0     0     0 64439 166748 12 44 44  0  0
 2  0    364 3287000  35228 645944    0    0     0     0 62534 176808 15 41 44  0  0
 2  0    364 3287000  35228 645944    0    0     0     0 68029 164824 13 41 46  0  0
 3  0    364 3287000  35228 645944    0    0     0     0 71987 192826 15 43 41  0  0
 2  0    364 3287032  35228 645944    0    0     0     0 81441 213644 14 48 39  0  0
 3  0    364 3287092  35236 645944    0    0     0    20 81144 213338 12 51 36  0  0
 2  0    364 3286844  35236 645944    0    0     0     0 80739 213054 15 48 37  0  0
 1  0    364 3286936  35236 645944    0    0     0     0 51636 237142 11 44 45  0  0
 3  0    364 3286812  35236 645944    0    0     0     0 83819 176291 12 44 44  0  0
 2  0    364 3287156  35236 645944    0    0     0     0 80146 185131 10 46 44  0  0
 2  0    364 3287184  35244 645936    0    0     0    28 82373 178132 11 44 43  2  0
 2  0    364 3287248  35244 645876    0    0     0     0 78356 180493 13 42 45  0  0
 3  0    364 3287344  35244 645876    0    0     0     0 34362 219036 15 34 51  0  0
 1  0    364 3287252  35244 645876    0    0     0     0 35754 244560 12 40 48  0  0
 3  0    364 3287184  35244 645876    0    0     0     0 42052 213316 11 36 53  0  0
 3  0    364 3287096  35244 645876    0    0     0     0 85421 184036 10 43 47  0  0
 3  0    364 3286900  35252 645880    0    0     0    12 83445 209370 12 45 41  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0    364 3286504  35252 645884    0    0     0     0 73873 207281 14 42 44  0  0
 2  0    364 3286424  35252 645888    0    0     0     0 71348 194845 13 44 43  0  0
 1  0    364 3286184  35252 645892    0    0     0     0 80735 193005 13 45 42  0  0
 2  0    364 3286140  35252 645892    0    0     0     0 78454 191353 12 45 43  0  0
 2  0    364 3285548  35260 645896    0    0     0    12 76846 194853 13 44 41  2  0
 3  0    364 3285368  35260 645908    0    0     0     0 71928 198678 12 46 42  0  0
 2  0    364 3285260  35260 645908    0    0     0     0 76753 189571 11 44 45  0  0
 2  0    364 3285264  35260 645908    0    0     0     0 73741 184802 13 44 43  0  0
 1  0    364 3285364  35260 645904    0    0     0     0 56615 218408 12 41 48  0  0
 2  0    364 3285260  35260 645904    0    0     0     0 56508 189109 13 39 48  0  0
 4  0    364 3285480  35268 645904    0    0     0    12 74385 191058 12 45 43  0  0
 4  0    364 3285448  35268 645908    0    0     0     0 75882 194905 11 45 43  0  0
 3  0    364 3285200  35268 645912    0    0     0     0 68996 211627 12 46 43  0  0
 2  0    364 3285292  35268 645916    0    0     0    12 73214 197110 16 42 43  0  0
 2  0    364 3285344  35268 645920    0    0     0     0 74292 195248 13 43 44  0  0
 2  0    364 3285208  35268 645932    0    0     0     0 76697 196488 12 45 43  0  0
 2  0    364 3284912  35276 645940    0    0     0    12 71713 189209 15 42 43  1  0
 3  0    364 3284896  35276 645940    0    0     0     0 75896 194002 12 46 42  0  0
 2  0    364 3284408  35276 645940    0    0     0     0 72379 184724 13 44 43  0  0
 3  0    364 3284456  35276 645948    0    0     0     0 73743 164266 11 43 46  0  0
 2  0    364 3284504  35276 645948    0    0     0     0 67832 162243 12 43 45  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0    364 3284448  35276 645948    0    0     0     0 67424 163785 12 43 45  0  0
 3  0    364 3284628  35284 645948    0    0     0    12 69827 163728 11 43 45  0  0
 1  0    364 3284676  35284 645948    0    0     0     8 74692 184587 13 44 43  0  0
 1  0    364 3284736  35284 645948    0    0     0     0 68599 200547 13 43 44  0  0
 1  0    364 3284376  35284 645952    0    0     0     0 66174 209058 13 45 42  0  0
 3  0    364 3284556  35284 645960    0    0     0     0 66112 210103 12 44 44  0  0
 3  0    364 3284260  35284 645960    0    0     0     0 79805 201123 13 47 40  0  0
 2  0    364 3284488  35292 645964    0    0     0    28 74791 200150 12 47 40  0  0
 3  0    364 3284116  35292 645968    0    0     0     0 75866 197809 13 47 40  0  0
 2  0    364 3283872  35292 645984    0    0     0     0 82599 204760 12 48 40  0  0
 2  0    364 3284168  35292 645984    0    0     0     0 79327 201289 13 47 40  0  0
 2  0    364 3284428  35292 645984    0    0     0     0 75007 200403 13 47 39  0  0
 3  0    364 3284272  35300 645984    0    0     0    12 75896 197570 13 46 40  1  0
 2  0    364 3284300  35300 645992    0    0     0     0 80306 197908 14 47 39  0  0
 3  0    364 3284104  35300 645992    0    0     0     0 76132 195766 13 46 41  0  0
 2  0    364 3283624  35300 645996    0    0     0     0 82823 191817 13 44 43  0  0
 4  0    364 3283604  35300 646012    0    0     0     0 81458 196501 13 44 43  0  0
 2  0    364 3283612  35308 646012    0    0     0    12 77720 196355 13 46 39  2  0
 4  0    364 3283572  35308 646012    0    0     0     0 81714 191209 14 44 42  0  0
 2  0    364 3283588  35308 646020    0    0     0     0 74162 186795 15 40 45  0  0
 2  0    364 3283592  35308 646020    0    0     0     0 59366 218716 13 41 46  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0    364 3283452  35308 646020    0    0     0     0 78188 183321 12 42 45  0  0
 3  0    364 3283464  35308 645980    0    0     0     0 77369 195074 13 44 43  0  0
 4  0    364 3283744  35316 645980    0    0     0    12 76144 194080 13 44 42  0  0
 2  0    364 3283660  35316 645980    0    0     0     0 79474 192257 12 45 43  0  0
 3  0    364 3283672  35316 645980    0    0     0     0 76051 179578 13 43 44  0  0
 2  0    364 3283300  35316 645980    0    0     0     0 42752 241916 12 37 51  0  0
 2  0    364 3283116  35316 645980    0    0     0    12 53889 208947 10 40 49  0  0
 1  0    364 3283028  35316 645980    0    0     0     0 70080 197854 14 43 43  0  0
 2  0    364 3283164  35324 645980    0    0     0    12 74922 196055 13 44 42  1  0
 2  0    364 3282704  35324 645980    0    0     0     0 67734 202309 13 45 42  0  0
 2  0    364 3282720  35324 645992    0    0     0     0 60520 199661 14 41 45  0  0
 3  0    364 3282760  35324 645992    0    0     0     0 73481 196826 14 43 43  0  0
 3  0    364 3282816  35324 645992    0    0     0     0 75717 200700 14 45 41  0  0
 2  0    364 3282596  35328 645992    0    0     0    12 70249 188056 15 44 39  2  0
 3  0    364 3282564  35328 645992    0    0     0     0 73421 195354 13 44 43  0  0
 2  0    364 3282568  35328 645996    0    0     0     0 71444 189805 11 45 44  0  0
 2  0    364 3282628  35328 646000    0    0     0     4 71860 161560 12 43 45  0  0
 2  0    364 3282380  35328 646012    0    0     0     0 66474 157300 12 42 46  0  0
 4  0    364 3282288  35328 646016    0    0     0     0 66625 174708 13 43 45  0  0
 2  0    364 3282196  35332 646016    0    0     0    16 69825 197988 11 46 43  1  0
 2  0    364 3281912  35332 646016    0    0     0     0 75119 193942 13 44 43  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0    364 3281916  35332 646016    0    0     0     0 72085 187081 13 44 44  0  0
 2  0    364 3281728  35332 646016    0    0     0     0 73975 188600 13 44 43  0  0
 2  0    364 3281728  35332 646016    0    0     0     0 68950 187762 12 45 43  0  0
 4  0    364 3281420  35332 646016    0    0     0     0 69628 181411 11 44 45  0  0
 2  0    364 3281420  35340 646016    0    0     0    12 75819 185779 11 45 43  0  0
 2  0    364 3281484  35340 646016    0    0     0     0 71434 186875 12 46 42  0  0
 2  0    364 3281484  35340 646016    0    0     0     0 78848 170608 11 43 47  0  0
 2  0    364 3281232  35340 646016    0    0     0     0 75287 175070 13 42 45  0  0
 2  0    364 3280896  35340 646024    0    0     0     0 65612 176815 14 44 42  0  0
 2  0    364 3280644  35340 646024    0    0     0     0 61500 148484 14 40 46  0  0
 2  0    364 3280736  35348 646024    0    0     0    12 58321 140657 11 42 47  0  0
 2  0    364 3280800  35348 646024    0    0     0     0 61395 143435 11 42 47  0  0
 2  0    364 3280800  35348 646028    0    0     0     0 66127 153801 14 41 45  0  0
 3  0    364 3280832  35348 646028    0    0     0     0 85029 178294 10 47 42  0  0
 2  0    364 3280796  35348 646028    0    0     0     0 70844 161204 12 44 44  0  0
 3  0    364 3280764  35356 646028    0    0     0    12 83953 179337 13 44 43  1  0
 2  0    364 3280676  35356 646032    0    0     0     0 81502 188948 13 44 43  0  0
 2  0    364 3280924  35356 646032    0    0     0     0 72049 181761 10 45 45  0  0
 2  0    364 3280800  35356 645980    0    0     0     0 65692 162232 11 43 46  0  0
 3  0    364 3280676  35356 645980    0    0     0     0 59842 153943 12 40 48  0  0
 3  0    364 3280644  35364 645980    0    0     0    12 40632 191729 11 36 52  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0    364 3280584  35364 645980    0    0     0     0 41304 236747 12 36 52  0  0
 2  0    364 3280648  35364 645980    0    0     0     0 54627 202719 11 39 49  0  0
 2  0    364 3280708  35364 645980    0    0     0     0 73417 174680 11 43 46  0  0
 2  0    364 3280676  35364 645980    0    0     0     0 71236 184249 11 44 45  0  0
 2  0    364 3280832  35372 645980    0    0     0    16 70870 178190 10 43 47  1  0
 2  0    364 3281144  35372 645984    0    0     0     0 73548 191069 11 44 44  0  0
 2  0    364 3280456  35372 646000    0    0     0     0 68776 185498 12 42 46  0  0
 2  0    364 3280708  35372 646000    0    0     0     0 78667 184209 13 42 44  0  0
 2  0    364 3280472  35372 646000    0    0     0     0 71077 175026 13 41 46  0  0
 2  0    364 3280752  35380 646000    0    0     0    20 66214 169995 11 43 44  2  0
 3  0    364 3280208  35380 646012    0    0     0     0 71286 175659 12 41 47  0  0
 2  0    364 3280272  35380 646012    0    0     0     0 72687 187902 12 43 46  0  0
 2  0    364 3279976  35380 646012    0    0     0     0 76070 190832 13 42 45  0  0
 3  0    364 3279540  35380 646012    0    0     0     0 75491 192819 11 45 44  0  0
 2  0    364 3280052  35388 646012    0    0     0    28 72596 176271 12 41 47  1  0
 2  0    364 3279900  35388 646012    0    0     0     0 69741 180418 12 41 47  0  0
 3  0    364 3280068  35388 646016    0    0     0     0 81187 189252 11 44 46  0  0
 2  0    364 3280076  35388 646020    0    0     0     0 76164 196472 13 43 44  0  0
 2  0    364 3279932  35388 646024    0    0     0     0 71438 183062 12 42 47  0  0
 2  0    364 3279612  35396 646028    0    0     0    12 75470 188723 12 43 45  0  0
 3  0    364 3279592  35396 646048    0    0     0     0 71701 180796 11 43 46  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0    364 3279620  35396 646048    0    0     0     0 75040 188999 12 43 45  0  0
 2  0    364 3279456  35396 646048    0    0     0     0 75154 180605 12 43 45  0  0
 2  0    364 3279652  35396 646048    0    0     0     0 72388 192014 14 41 45  0  0
 2  0    364 3279532  35404 646048    0    0     0    12 74266 188734 12 43 45  1  0
 2  0    364 3279716  35404 646052    0    0     0     0 71148 196820 13 44 43  0  0
 2  0    364 3279304  35404 646056    0    0     0     0 77123 189816 12 43 45  0  0
 2  0    364 3279312  35404 646064    0    0     0     0 70553 195490 10 46 44  0  0
 3  0    364 3279336  35404 646064    0    0     0     0 74578 193304 12 43 45  0  0
 3  0    364 3279480  35412 646064    0    0     0    12 70180 195557 11 44 44  1  0
 3  0    364 3279136  35412 646068    0    0     0     0 75116 191601 12 44 44  0  0
 3  0    364 3279104  35412 646084    0    0     0     0 71007 197008 13 44 43  0  0
 3  0    364 3279064  35412 646084    0    0     0     0 69454 192074 12 44 44  0  0
 3  0    364 3278932  35412 646084    0    0     0     0 74959 186897 11 44 44  0  0
 2  0    364 3278824  35420 646092    0    0     0    12 83296 197406 13 43 43  1  0
 3  0    364 3278792  35420 646092    0    0     0     0 79830 206609 12 45 43  0  0
 2  0    364 3278604  35420 646092    0    0     0     0 81309 209091 13 44 43  0  0
 3  0    364 3278604  35420 646092    0    0     0     0 72692 187382 13 41 45  0  0
 2  0    364 3278884  35420 646032    0    0     0     0 73352 160945 10 41 49  0  0
 3  0    364 3278624  35428 646036    0    0     0    12 69030 139902  8 41 49  2  0
 2  0    364 3278604  35428 646036    0    0     0     8 68900 140610  9 40 51  0  0
 2  0    364 3278052  35428 646036    0    0     0     0 78716 158686 10 42 48  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0    364 3278196  35428 646036    0    0     0     0 75393 149816  9 41 50  0  0
 3  0    364 3278412  35428 646036    0    0     0     0 75124 136690  8 41 51  0  0
 2  0    364 3278264  35436 646028    0    0     0    28 70399 136503 11 39 48  2  0
 2  0    364 3278384  35436 646048    0    0     0    12 67341 155908 11 42 48  0  0
 2  0    364 3278352  35436 646048    0    0     0     0 76975 162273 10 42 48  0  0
 2  0    364 3278184  35436 645972    0    0     0     0 59868 194741 11 44 45  0  0
 4  0    364 3278104  35436 645972    0    0     0     0 68043 192532 13 44 43  0  0
 2  0    364 3278344  35444 645972    0    0     0    12 35944 227021 12 37 49  2  0
 1  0    364 3277956  35444 645972    0    0     0     0 32109 210534 12 36 52  0  0
 2  0    364 3277644  35444 645976    0    0     0     0 48907 195359 11 39 50  0  0
 1  0    364 3277468  35444 645976    0    0     0     0 32184 223873 11 38 51  0  0
 3  0    364 3277456  35444 645980    0    0     0     0 35792 220126 13 36 51  0  0
 1  0    364 3277640  35448 645980    0    0     0    12 37600 215034 11 38 47  3  0
 1  0    364 3277592  35448 645980    0    0     0     0 74464 162689 13 41 46  0  0
 1  0    364 3277460  35448 645980    0    0     0     0 60944 143698 11 42 48  0  0
 1  0    364 3277260  35448 645988    0    0     0     0 72537 177065 12 45 43  0  0
 1  0    364 3277292  35448 645992    0    0     0     0 72229 183271 11 43 46  0  0
 1  0    364 3277716  35452 645992    0    0     0    12 76720 194496 12 45 41  2  0
 2  0    364 3277668  35452 645992    0    0     0     0 71301 187442 12 43 45  0  0
 2  0    364 3277488  35452 645992    0    0     0     0 74128 187114 13 41 46  0  0
 2  0    364 3277340  35452 646000    0    0     0     0 77907 206291 14 41 45  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1    364 3277672  35460 645996    0    0     0    12 75261 194605 11 46 43  0  0
 3  0    364 3277188  35460 646012    0    0     0     0 76906 186460 10 46 43  2  0
 3  0    364 3277032  35460 646028    0    0     0     0 69259 179346 13 41 46  0  0
 3  0    364 3276676  35460 646028    0    0     0     0 76418 170108 11 42 47  0  0
 1  0    364 3276800  35460 646032    0    0     0     0 65866 191063 11 42 46  0  0
 3  0    364 3276896  35460 646032    0    0     0     0 76935 174407 14 44 42  0  0
 1  0    364 3276832  35468 646032    0    0     0    12 79655 192410 14 44 40  2  0
 2  0    364 3276332  35468 646040    0    0     0     0 31834 215316 14 35 51  0  0
 1  0    364 3276772  35468 646040    0    0     0     0 45133 211828 13 36 51  0  0
 1  0    364 3276456  35468 646048    0    0     0     0 84363 181593 11 43 47  0  0
 2  0    364 3276488  35468 646048    0    0     0     0 85216 186850 11 47 42  0  0
 1  0    364 3276460  35476 646048    0    0     0    12 59767 211780 12 42 46  1  0
 1  0    364 3276584  35476 646048    0    0     0     8 73989 189504 12 44 44  0  0
 3  0    364 3276336  35476 646048    0    0     0     0 62112 146196 13 40 47  0  0
 2  0    364 3276088  35476 646056    0    0     0     0 61815 145900 11 43 46  0  0
 1  0    364 3276024  35476 646012    0    0     0     0 61995 146041 12 42 46  0  0
 1  0    364 3276056  35484 646012    0    0     0    28 63998 152003 12 43 43  1  0
 1  0    364 3275588  35484 646012    0    0     0     0 63939 162429 13 40 46  0  0
 1  0    364 3275656  35484 646012    0    0     0     0 66165 161999 15 39 46  0  0
 1  0    364 3275684  35484 646012    0    0     0     0 57726 142268 15 40 45  0  0
 2  0    364 3275684  35484 646012    0    0     0     0 58490 142191 12 42 46  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0    364 3275436  35492 646012    0    0     0    12 57775 142226 13 41 45  1  0
 3  0    364 3275748  35492 646012    0    0     0     0 57047 140407 12 41 46  0  0
 2  0    364 3275624  35492 646012    0    0     0     0 58342 141795 13 40 47  0  0
 3  0    364 3275624  35492 646012    0    0     0     0 57700 142018 10 44 46  0  0
 2  0    364 3275592  35492 646012    0    0     0     0 57603 142379 11 43 46  0  0
 1  0    364 3275280  35500 646012    0    0     0    12 60434 148780 13 42 44  1  0
 1  0    364 3275312  35500 646012    0    0     0     0 61410 147438 12 43 45  0  0
 3  0    364 3275344  35500 646012    0    0     0     0 58688 143659 12 43 45  0  0
 1  0    364 3275436  35500 646012    0    0     0     0 59070 149647 12 41 47  0  0
 2  0    364 3275372  35500 646012    0    0     0     0 64005 144235 12 42 45  0  0
 1  0    364 3275404  35508 646012    0    0     0    12 68824 176888 13 41 45  1  0
 3  0    364 3275516  35508 646012    0    0     0     0 68433 180182 12 44 45  0  0
 3  0    364 3275448  35508 646012    0    0     0     0 69440 180167 14 41 45  0  0
 1  0    364 3275548  35508 646012    0    0     0     0 71815 182107 13 43 44  0  0
 1  0    364 3275204  35508 646012    0    0     0     0 62315 148535 12 42 46  0  0
 3  0    364 3275048  35516 646012    0    0     0    12 58614 142240 11 41 47  1  0
